#    L    TT             EE             TE             PP             TP          
   303   -0.42201E+00    0.20163E-02    0.45537E-01    0.73377E+06    0.24132E+03
   304   -0.59678E+00    0.31656E-02    0.55267E-01    0.73048E+06    0.23921E+03
   305   -0.73958E+00    0.33118E-02    0.74293E-01    0.72725E+06    0.23711E+03
   306   -0.93378E+00    0.32699E-02    0.94968E-01    0.72407E+06    0.23504E+03
   307   -0.11142E+01    0.31120E-02    0.10965E+00    0.72094E+06    0.23300E+03
   308   -0.12898E+01    0.43959E-02    0.14041E+00    0.71785E+06    0.23098E+03
   309   -0.13956E+01    0.42224E-02    0.15731E+00    0.71480E+06    0.22898E+03
   310   -0.15891E+01    0.34063E-02    0.18242E+00    0.71179E+06    0.22700E+03
   311   -0.17308E+01    0.42485E-02    0.20067E+00    0.70881E+06    0.22505E+03
   312   -0.18299E+01    0.38496E-02    0.22671E+00    0.70586E+06    0.22312E+03
   313   -0.19696E+01    0.37674E-02    0.24545E+00    0.70294E+06    0.22121E+03
   314   -0.20849E+01    0.40740E-02    0.27154E+00    0.70004E+06    0.21932E+03
   315   -0.21847E+01    0.33559E-02    0.28990E+00    0.69715E+06    0.21745E+03
